agent,horizon,mission,seed,variant,action_cost,memory_staleness,mission_complete,progress,retries,safe,semantic_replans,steps,episode_id
live_memory,12,rearrange,8407,topology,9.0,0.0,True,1.0,0,True,0,9,05321-s8407-rearrange-h12-topology-live_memory
lower_recovery,12,rearrange,8407,topology,9.0,0.0,True,1.0,0,True,0,9,05322-s8407-rearrange-h12-topology-lower_recovery
full_hierarchy,12,rearrange,8407,topology,9.0,0.0,True,1.0,0,True,0,9,05323-s8407-rearrange-h12-topology-full_hierarchy
open_loop,12,rearrange,8407,constraint,8.0,3.5,True,1.0,0,False,0,8,05324-s8407-rearrange-h12-constraint-open_loop
live_memory,12,rearrange,8407,constraint,8.0,0.0,True,1.0,0,False,0,8,05325-s8407-rearrange-h12-constraint-live_memory
lower_recovery,12,rearrange,8407,constraint,8.0,0.0,True,1.0,0,False,0,8,05326-s8407-rearrange-h12-constraint-lower_recovery
full_hierarchy,12,rearrange,8407,constraint,14.75,0.0,False,0.3333333333333333,11,True,0,12,05327-s8407-rearrange-h12-constraint-full_hierarchy
open_loop,12,rearrange,8407,disturbance,12.0,5.5,False,0.3333333333333333,0,True,0,12,05328-s8407-rearrange-h12-disturbance-open_loop
live_memory,12,rearrange,8407,disturbance,12.0,0.0,False,0.3333333333333333,0,True,0,12,05329-s8407-rearrange-h12-disturbance-live_memory
lower_recovery,12,rearrange,8407,disturbance,12.0,0.0,False,0.3333333333333333,0,True,0,12,05330-s8407-rearrange-h12-disturbance-lower_recovery
full_hierarchy,12,rearrange,8407,disturbance,12.0,0.0,False,0.3333333333333333,0,True,0,12,05331-s8407-rearrange-h12-disturbance-full_hierarchy
open_loop,12,rearrange,8407,intervention,12.0,5.5,False,0.3333333333333333,0,True,0,12,05332-s8407-rearrange-h12-intervention-open_loop
live_memory,12,rearrange,8407,intervention,12.0,0.0,False,0.3333333333333333,0,True,0,12,05333-s8407-rearrange-h12-intervention-live_memory
lower_recovery,12,rearrange,8407,intervention,13.25,0.0,False,0.3333333333333333,5,True,0,12,05334-s8407-rearrange-h12-intervention-lower_recovery
full_hierarchy,12,rearrange,8407,intervention,8.5,0.0,True,1.0,0,True,1,8,05335-s8407-rearrange-h12-intervention-full_hierarchy
open_loop,12,rearrange,8407,paraphrase,12.0,5.5,False,0.0,0,True,0,12,05336-s8407-rearrange-h12-paraphrase-open_loop
live_memory,12,rearrange,8407,paraphrase,8.0,0.0,True,1.0,0,True,0,8,05337-s8407-rearrange-h12-paraphrase-live_memory
lower_recovery,12,rearrange,8407,paraphrase,8.0,0.0,True,1.0,0,True,0,8,05338-s8407-rearrange-h12-paraphrase-lower_recovery
full_hierarchy,12,rearrange,8407,paraphrase,8.0,0.0,True,1.0,0,True,0,8,05339-s8407-rearrange-h12-paraphrase-full_hierarchy
open_loop,12,rearrange,8407,novelty,12.0,5.5,False,0.3333333333333333,0,True,0,12,05340-s8407-rearrange-h12-novelty-open_loop
live_memory,12,rearrange,8407,novelty,12.0,0.0,False,0.3333333333333333,0,True,0,12,05341-s8407-rearrange-h12-novelty-live_memory
lower_recovery,12,rearrange,8407,novelty,14.25,0.0,False,0.3333333333333333,9,True,0,12,05342-s8407-rearrange-h12-novelty-lower_recovery
full_hierarchy,12,rearrange,8407,novelty,9.0,0.0,True,1.0,0,True,0,9,05343-s8407-rearrange-h12-novelty-full_hierarchy
open_loop,16,rearrange,8407,baseline,10.0,4.5,True,1.0,0,True,0,10,05344-s8407-rearrange-h16-baseline-open_loop
live_memory,16,rearrange,8407,baseline,10.0,0.0,True,1.0,0,True,0,10,05345-s8407-rearrange-h16-baseline-live_memory
lower_recovery,16,rearrange,8407,baseline,10.0,0.0,True,1.0,0,True,0,10,05346-s8407-rearrange-h16-baseline-lower_recovery
full_hierarchy,16,rearrange,8407,baseline,10.0,0.0,True,1.0,0,True,0,10,05347-s8407-rearrange-h16-baseline-full_hierarchy
open_loop,16,rearrange,8407,route,16.0,7.5,False,0.3333333333333333,0,True,0,16,05348-s8407-rearrange-h16-route-open_loop
live_memory,16,rearrange,8407,route,16.0,0.0,False,0.3333333333333333,0,True,0,16,05349-s8407-rearrange-h16-route-live_memory
lower_recovery,16,rearrange,8407,route,18.75,0.0,False,0.3333333333333333,11,True,0,16,05350-s8407-rearrange-h16-route-lower_recovery
full_hierarchy,16,rearrange,8407,route,18.75,0.0,False,0.3333333333333333,11,True,0,16,05351-s8407-rearrange-h16-route-full_hierarchy
open_loop,16,rearrange,8407,topology,11.0,5.0,True,1.0,0,True,0,11,05352-s8407-rearrange-h16-topology-open_loop
live_memory,16,rearrange,8407,topology,11.0,0.0,True,1.0,0,True,0,11,05353-s8407-rearrange-h16-topology-live_memory
lower_recovery,16,rearrange,8407,topology,11.0,0.0,True,1.0,0,True,0,11,05354-s8407-rearrange-h16-topology-lower_recovery
full_hierarchy,16,rearrange,8407,topology,11.0,0.0,True,1.0,0,True,0,11,05355-s8407-rearrange-h16-topology-full_hierarchy
open_loop,16,rearrange,8407,constraint,10.0,4.5,True,1.0,0,False,0,10,05356-s8407-rearrange-h16-constraint-open_loop
live_memory,16,rearrange,8407,constraint,10.0,0.0,True,1.0,0,False,0,10,05357-s8407-rearrange-h16-constraint-live_memory
lower_recovery,16,rearrange,8407,constraint,10.0,0.0,True,1.0,0,False,0,10,05358-s8407-rearrange-h16-constraint-lower_recovery
full_hierarchy,16,rearrange,8407,constraint,19.75,0.0,False,0.3333333333333333,15,True,0,16,05359-s8407-rearrange-h16-constraint-full_hierarchy
open_loop,16,rearrange,8407,disturbance,16.0,7.5,False,0.3333333333333333,0,True,0,16,05360-s8407-rearrange-h16-disturbance-open_loop
live_memory,16,rearrange,8407,disturbance,16.0,0.0,False,0.3333333333333333,0,True,0,16,05361-s8407-rearrange-h16-disturbance-live_memory
lower_recovery,16,rearrange,8407,disturbance,16.0,0.0,False,0.3333333333333333,0,True,0,16,05362-s8407-rearrange-h16-disturbance-lower_recovery
full_hierarchy,16,rearrange,8407,disturbance,16.0,0.0,False,0.3333333333333333,0,True,0,16,05363-s8407-rearrange-h16-disturbance-full_hierarchy
open_loop,16,rearrange,8407,intervention,16.0,7.5,False,0.3333333333333333,0,True,0,16,05364-s8407-rearrange-h16-intervention-open_loop
live_memory,16,rearrange,8407,intervention,16.0,0.0,False,0.3333333333333333,0,True,0,16,05365-s8407-rearrange-h16-intervention-live_memory
lower_recovery,16,rearrange,8407,intervention,17.75,0.0,False,0.3333333333333333,7,True,0,16,05366-s8407-rearrange-h16-intervention-lower_recovery
full_hierarchy,16,rearrange,8407,intervention,10.5,0.0,True,1.0,0,True,1,10,05367-s8407-rearrange-h16-intervention-full_hierarchy
open_loop,16,rearrange,8407,paraphrase,16.0,7.5,False,0.0,0,True,0,16,05368-s8407-rearrange-h16-paraphrase-open_loop
live_memory,16,rearrange,8407,paraphrase,10.0,0.0,True,1.0,0,True,0,10,05369-s8407-rearrange-h16-paraphrase-live_memory
lower_recovery,16,rearrange,8407,paraphrase,10.0,0.0,True,1.0,0,True,0,10,05370-s8407-rearrange-h16-paraphrase-lower_recovery
full_hierarchy,16,rearrange,8407,paraphrase,10.0,0.0,True,1.0,0,True,0,10,05371-s8407-rearrange-h16-paraphrase-full_hierarchy
open_loop,16,rearrange,8407,novelty,16.0,7.5,False,0.3333333333333333,0,True,0,16,05372-s8407-rearrange-h16-novelty-open_loop
live_memory,16,rearrange,8407,novelty,16.0,0.0,False,0.3333333333333333,0,True,0,16,05373-s8407-rearrange-h16-novelty-live_memory
lower_recovery,16,rearrange,8407,novelty,19.75,0.0,False,0.3333333333333333,15,True,0,16,05374-s8407-rearrange-h16-novelty-lower_recovery
full_hierarchy,16,rearrange,8407,novelty,11.0,0.0,True,1.0,0,True,0,11,05375-s8407-rearrange-h16-novelty-full_hierarchy
open_loop,4,parcel,8408,baseline,4.0,1.5,True,1.0,0,True,0,4,05376-s8408-parcel-h4-baseline-open_loop
live_memory,4,parcel,8408,baseline,4.0,0.0,True,1.0,0,True,0,4,05377-s8408-parcel-h4-baseline-live_memory
lower_recovery,4,parcel,8408,baseline,4.0,0.0,True,1.0,0,True,0,4,05378-s8408-parcel-h4-baseline-lower_recovery
full_hierarchy,4,parcel,8408,baseline,4.0,0.0,True,1.0,0,True,0,4,05379-s8408-parcel-h4-baseline-full_hierarchy
open_loop,4,parcel,8408,route,4.0,1.5,False,0.3333333333333333,0,True,0,4,05380-s8408-parcel-h4-route-open_loop
live_memory,4,parcel,8408,route,4.0,0.0,False,0.6666666666666666,0,True,0,4,05381-s8408-parcel-h4-route-live_memory
lower_recovery,4,parcel,8408,route,4.0,0.0,False,0.6666666666666666,0,True,0,4,05382-s8408-parcel-h4-route-lower_recovery
full_hierarchy,4,parcel,8408,route,4.0,0.0,False,0.6666666666666666,0,True,0,4,05383-s8408-parcel-h4-route-full_hierarchy
open_loop,4,parcel,8408,topology,4.0,1.5,False,0.6666666666666666,0,True,0,4,05384-s8408-parcel-h4-topology-open_loop
live_memory,4,parcel,8408,topology,4.0,0.0,False,0.6666666666666666,0,True,0,4,05385-s8408-parcel-h4-topology-live_memory
lower_recovery,4,parcel,8408,topology,4.0,0.0,False,0.6666666666666666,0,True,0,4,05386-s8408-parcel-h4-topology-lower_recovery
full_hierarchy,4,parcel,8408,topology,4.0,0.0,False,0.6666666666666666,0,True,0,4,05387-s8408-parcel-h4-topology-full_hierarchy
open_loop,4,parcel,8408,constraint,4.0,1.5,True,1.0,0,False,0,4,05388-s8408-parcel-h4-constraint-open_loop
live_memory,4,parcel,8408,constraint,4.0,0.0,True,1.0,0,False,0,4,05389-s8408-parcel-h4-constraint-live_memory
lower_recovery,4,parcel,8408,constraint,4.0,0.0,True,1.0,0,False,0,4,05390-s8408-parcel-h4-constraint-lower_recovery
full_hierarchy,4,parcel,8408,constraint,4.75,0.0,False,0.3333333333333333,3,True,0,4,05391-s8408-parcel-h4-constraint-full_hierarchy
open_loop,4,parcel,8408,disturbance,4.0,1.5,False,0.3333333333333333,0,True,0,4,05392-s8408-parcel-h4-disturbance-open_loop
live_memory,4,parcel,8408,disturbance,4.0,0.0,False,0.3333333333333333,0,True,0,4,05393-s8408-parcel-h4-disturbance-live_memory
lower_recovery,4,parcel,8408,disturbance,4.0,0.0,False,0.3333333333333333,0,True,0,4,05394-s8408-parcel-h4-disturbance-lower_recovery
full_hierarchy,4,parcel,8408,disturbance,4.0,0.0,False,0.3333333333333333,0,True,0,4,05395-s8408-parcel-h4-disturbance-full_hierarchy
open_loop,4,parcel,8408,intervention,4.0,1.5,False,0.3333333333333333,0,True,0,4,05396-s8408-parcel-h4-intervention-open_loop
live_memory,4,parcel,8408,intervention,4.0,0.0,False,0.3333333333333333,0,True,0,4,05397-s8408-parcel-h4-intervention-live_memory
lower_recovery,4,parcel,8408,intervention,4.25,0.0,False,0.3333333333333333,1,True,0,4,05398-s8408-parcel-h4-intervention-lower_recovery
full_hierarchy,4,parcel,8408,intervention,4.5,0.0,True,1.0,0,True,1,4,05399-s8408-parcel-h4-intervention-full_hierarchy
open_loop,4,parcel,8408,paraphrase,4.0,1.5,False,0.0,0,True,0,4,05400-s8408-parcel-h4-paraphrase-open_loop
live_memory,4,parcel,8408,paraphrase,4.0,0.0,True,1.0,0,True,0,4,05401-s8408-parcel-h4-paraphrase-live_memory
lower_recovery,4,parcel,8408,paraphrase,4.0,0.0,True,1.0,0,True,0,4,05402-s8408-parcel-h4-paraphrase-lower_recovery
full_hierarchy,4,parcel,8408,paraphrase,4.0,0.0,True,1.0,0,True,0,4,05403-s8408-parcel-h4-paraphrase-full_hierarchy
open_loop,4,parcel,8408,novelty,4.0,1.5,False,0.3333333333333333,0,True,0,4,05404-s8408-parcel-h4-novelty-open_loop
live_memory,4,parcel,8408,novelty,4.0,0.0,False,0.3333333333333333,0,True,0,4,05405-s8408-parcel-h4-novelty-live_memory
lower_recovery,4,parcel,8408,novelty,4.75,0.0,False,0.3333333333333333,3,True,0,4,05406-s8408-parcel-h4-novelty-lower_recovery
full_hierarchy,4,parcel,8408,novelty,4.0,0.0,False,0.6666666666666666,0,True,0,4,05407-s8408-parcel-h4-novelty-full_hierarchy
open_loop,8,parcel,8408,baseline,6.0,2.5,True,1.0,0,True,0,6,05408-s8408-parcel-h8-baseline-open_loop
live_memory,8,parcel,8408,baseline,6.0,0.0,True,1.0,0,True,0,6,05409-s8408-parcel-h8-baseline-live_memory
lower_recovery,8,parcel,8408,baseline,6.0,0.0,True,1.0,0,True,0,6,05410-s8408-parcel-h8-baseline-lower_recovery
full_hierarchy,8,parcel,8408,baseline,6.0,0.0,True,1.0,0,True,0,6,05411-s8408-parcel-h8-baseline-full_hierarchy
open_loop,8,parcel,8408,route,6.0,2.5,True,1.0,0,True,0,6,05412-s8408-parcel-h8-route-open_loop
live_memory,8,parcel,8408,route,6.0,0.0,True,1.0,0,True,0,6,05413-s8408-parcel-h8-route-live_memory
lower_recovery,8,parcel,8408,route,6.0,0.0,True,1.0,0,True,0,6,05414-s8408-parcel-h8-route-lower_recovery
full_hierarchy,8,parcel,8408,route,6.0,0.0,True,1.0,0,True,0,6,05415-s8408-parcel-h8-route-full_hierarchy
open_loop,8,parcel,8408,topology,7.0,3.0,True,1.0,0,True,0,7,05416-s8408-parcel-h8-topology-open_loop
live_memory,8,parcel,8408,topology,7.0,0.0,True,1.0,0,True,0,7,05417-s8408-parcel-h8-topology-live_memory
lower_recovery,8,parcel,8408,topology,7.0,0.0,True,1.0,0,True,0,7,05418-s8408-parcel-h8-topology-lower_recovery
full_hierarchy,8,parcel,8408,topology,7.0,0.0,True,1.0,0,True,0,7,05419-s8408-parcel-h8-topology-full_hierarchy
open_loop,8,parcel,8408,constraint,6.0,2.5,True,1.0,0,False,0,6,05420-s8408-parcel-h8-constraint-open_loop
live_memory,8,parcel,8408,constraint,6.0,0.0,True,1.0,0,False,0,6,05421-s8408-parcel-h8-constraint-live_memory
lower_recovery,8,parcel,8408,constraint,6.0,0.0,True,1.0,0,False,0,6,05422-s8408-parcel-h8-constraint-lower_recovery
full_hierarchy,8,parcel,8408,constraint,9.75,0.0,False,0.3333333333333333,7,True,0,8,05423-s8408-parcel-h8-constraint-full_hierarchy
open_loop,8,parcel,8408,disturbance,8.0,3.5,False,0.3333333333333333,0,True,0,8,05424-s8408-parcel-h8-disturbance-open_loop
live_memory,8,parcel,8408,disturbance,8.0,0.0,False,0.3333333333333333,0,True,0,8,05425-s8408-parcel-h8-disturbance-live_memory
lower_recovery,8,parcel,8408,disturbance,8.0,0.0,False,0.3333333333333333,0,True,0,8,05426-s8408-parcel-h8-disturbance-lower_recovery
full_hierarchy,8,parcel,8408,disturbance,8.0,0.0,False,0.3333333333333333,0,True,0,8,05427-s8408-parcel-h8-disturbance-full_hierarchy
open_loop,8,parcel,8408,intervention,8.0,3.5,False,0.3333333333333333,0,True,0,8,05428-s8408-parcel-h8-intervention-open_loop
live_memory,8,parcel,8408,intervention,8.0,0.0,False,0.3333333333333333,0,True,0,8,05429-s8408-parcel-h8-intervention-live_memory
lower_recovery,8,parcel,8408,intervention,8.75,0.0,False,0.3333333333333333,3,True,0,8,05430-s8408-parcel-h8-intervention-lower_recovery
full_hierarchy,8,parcel,8408,intervention,6.5,0.0,True,1.0,0,True,1,6,05431-s8408-parcel-h8-intervention-full_hierarchy
open_loop,8,parcel,8408,paraphrase,8.0,3.5,False,0.0,0,True,0,8,05432-s8408-parcel-h8-paraphrase-open_loop
live_memory,8,parcel,8408,paraphrase,6.0,0.0,True,1.0,0,True,0,6,05433-s8408-parcel-h8-paraphrase-live_memory
lower_recovery,8,parcel,8408,paraphrase,6.0,0.0,True,1.0,0,True,0,6,05434-s8408-parcel-h8-paraphrase-lower_recovery
full_hierarchy,8,parcel,8408,paraphrase,6.0,0.0,True,1.0,0,True,0,6,05435-s8408-parcel-h8-paraphrase-full_hierarchy
open_loop,8,parcel,8408,novelty,8.0,3.5,False,0.3333333333333333,0,True,0,8,05436-s8408-parcel-h8-novelty-open_loop
live_memory,8,parcel,8408,novelty,8.0,0.0,False,0.3333333333333333,0,True,0,8,05437-s8408-parcel-h8-novelty-live_memory
lower_recovery,8,parcel,8408,novelty,9.25,0.0,False,0.3333333333333333,5,True,0,8,05438-s8408-parcel-h8-novelty-lower_recovery
full_hierarchy,8,parcel,8408,novelty,7.0,0.0,True,1.0,0,True,0,7,05439-s8408-parcel-h8-novelty-full_hierarchy
open_loop,12,parcel,8408,baseline,8.0,3.5,True,1.0,0,True,0,8,05440-s8408-parcel-h12-baseline-open_loop
live_memory,12,parcel,8408,baseline,8.0,0.0,True,1.0,0,True,0,8,05441-s8408-parcel-h12-baseline-live_memory
lower_recovery,12,parcel,8408,baseline,8.0,0.0,True,1.0,0,True,0,8,05442-s8408-parcel-h12-baseline-lower_recovery
full_hierarchy,12,parcel,8408,baseline,8.0,0.0,True,1.0,0,True,0,8,05443-s8408-parcel-h12-baseline-full_hierarchy
open_loop,12,parcel,8408,route,8.0,3.5,True,1.0,0,True,0,8,05444-s8408-parcel-h12-route-open_loop
live_memory,12,parcel,8408,route,8.0,0.0,True,1.0,0,True,0,8,05445-s8408-parcel-h12-route-live_memory
lower_recovery,12,parcel,8408,route,8.0,0.0,True,1.0,0,True,0,8,05446-s8408-parcel-h12-route-lower_recovery
full_hierarchy,12,parcel,8408,route,8.0,0.0,True,1.0,0,True,0,8,05447-s8408-parcel-h12-route-full_hierarchy
open_loop,12,parcel,8408,topology,9.0,4.0,True,1.0,0,True,0,9,05448-s8408-parcel-h12-topology-open_loop
live_memory,12,parcel,8408,topology,9.0,0.0,True,1.0,0,True,0,9,05449-s8408-parcel-h12-topology-live_memory
lower_recovery,12,parcel,8408,topology,9.0,0.0,True,1.0,0,True,0,9,05450-s8408-parcel-h12-topology-lower_recovery
full_hierarchy,12,parcel,8408,topology,9.0,0.0,True,1.0,0,True,0,9,05451-s8408-parcel-h12-topology-full_hierarchy
open_loop,12,parcel,8408,constraint,8.0,3.5,True,1.0,0,False,0,8,05452-s8408-parcel-h12-constraint-open_loop
live_memory,12,parcel,8408,constraint,8.0,0.0,True,1.0,0,False,0,8,05453-s8408-parcel-h12-constraint-live_memory
lower_recovery,12,parcel,8408,constraint,8.0,0.0,True,1.0,0,False,0,8,05454-s8408-parcel-h12-constraint-lower_recovery
full_hierarchy,12,parcel,8408,constraint,14.75,0.0,False,0.3333333333333333,11,True,0,12,05455-s8408-parcel-h12-constraint-full_hierarchy
open_loop,12,parcel,8408,disturbance,12.0,5.5,False,0.3333333333333333,0,True,0,12,05456-s8408-parcel-h12-disturbance-open_loop
live_memory,12,parcel,8408,disturbance,12.0,0.0,False,0.3333333333333333,0,True,0,12,05457-s8408-parcel-h12-disturbance-live_memory
lower_recovery,12,parcel,8408,disturbance,12.0,0.0,False,0.3333333333333333,0,True,0,12,05458-s8408-parcel-h12-disturbance-lower_recovery
full_hierarchy,12,parcel,8408,disturbance,12.0,0.0,False,0.3333333333333333,0,True,0,12,05459-s8408-parcel-h12-disturbance-full_hierarchy
open_loop,12,parcel,8408,intervention,12.0,5.5,False,0.3333333333333333,0,True,0,12,05460-s8408-parcel-h12-intervention-open_loop
live_memory,12,parcel,8408,intervention,12.0,0.0,False,0.3333333333333333,0,True,0,12,05461-s8408-parcel-h12-intervention-live_memory
lower_recovery,12,parcel,8408,intervention,13.25,0.0,False,0.3333333333333333,5,True,0,12,05462-s8408-parcel-h12-intervention-lower_recovery
full_hierarchy,12,parcel,8408,intervention,8.5,0.0,True,1.0,0,True,1,8,05463-s8408-parcel-h12-intervention-full_hierarchy
open_loop,12,parcel,8408,paraphrase,12.0,5.5,False,0.0,0,True,0,12,05464-s8408-parcel-h12-paraphrase-open_loop
live_memory,12,parcel,8408,paraphrase,8.0,0.0,True,1.0,0,True,0,8,05465-s8408-parcel-h12-paraphrase-live_memory
lower_recovery,12,parcel,8408,paraphrase,8.0,0.0,True,1.0,0,True,0,8,05466-s8408-parcel-h12-paraphrase-lower_recovery
full_hierarchy,12,parcel,8408,paraphrase,8.0,0.0,True,1.0,0,True,0,8,05467-s8408-parcel-h12-paraphrase-full_hierarchy
open_loop,12,parcel,8408,novelty,12.0,5.5,False,0.3333333333333333,0,True,0,12,05468-s8408-parcel-h12-novelty-open_loop
live_memory,12,parcel,8408,novelty,12.0,0.0,False,0.3333333333333333,0,True,0,12,05469-s8408-parcel-h12-novelty-live_memory
lower_recovery,12,parcel,8408,novelty,14.0,0.0,False,0.3333333333333333,8,True,0,12,05470-s8408-parcel-h12-novelty-lower_recovery
full_hierarchy,12,parcel,8408,novelty,9.0,0.0,True,1.0,0,True,0,9,05471-s8408-parcel-h12-novelty-full_hierarchy
open_loop,16,parcel,8408,baseline,10.0,4.5,True,1.0,0,True,0,10,05472-s8408-parcel-h16-baseline-open_loop
live_memory,16,parcel,8408,baseline,10.0,0.0,True,1.0,0,True,0,10,05473-s8408-parcel-h16-baseline-live_memory
lower_recovery,16,parcel,8408,baseline,10.0,0.0,True,1.0,0,True,0,10,05474-s8408-parcel-h16-baseline-lower_recovery
full_hierarchy,16,parcel,8408,baseline,10.0,0.0,True,1.0,0,True,0,10,05475-s8408-parcel-h16-baseline-full_hierarchy
open_loop,16,parcel,8408,route,10.0,4.5,True,1.0,0,True,0,10,05476-s8408-parcel-h16-route-open_loop
live_memory,16,parcel,8408,route,10.0,0.0,True,1.0,0,True,0,10,05477-s8408-parcel-h16-route-live_memory
lower_recovery,16,parcel,8408,route,10.0,0.0,True,1.0,0,True,0,10,05478-s8408-parcel-h16-route-lower_recovery
full_hierarchy,16,parcel,8408,route,10.0,0.0,True,1.0,0,True,0,10,05479-s8408-parcel-h16-route-full_hierarchy
open_loop,16,parcel,8408,topology,11.0,5.0,True,1.0,0,True,0,11,05480-s8408-parcel-h16-topology-open_loop
live_memory,16,parcel,8408,topology,11.0,0.0,True,1.0,0,True,0,11,05481-s8408-parcel-h16-topology-live_memory
lower_recovery,16,parcel,8408,topology,11.0,0.0,True,1.0,0,True,0,11,05482-s8408-parcel-h16-topology-lower_recovery
full_hierarchy,16,parcel,8408,topology,11.0,0.0,True,1.0,0,True,0,11,05483-s8408-parcel-h16-topology-full_hierarchy
open_loop,16,parcel,8408,constraint,10.0,4.5,True,1.0,0,False,0,10,05484-s8408-parcel-h16-constraint-open_loop
