run,seed,mission,case_sha256,event_stratum,event_count,event_types_json,event_payloads_json,history_present,history_event_count,instruction,case_source_path
b,178,REACH_PUMP2_WITH_RECHARGE,65ef1c72f8c6ddcdf6f6d751096ae59043ba5c578584049aad0ae555c2d61a7d,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,178,REPLAN_ON_RESTRICTION,ce38e3348067abd6537e13827cd001479e88439663f804ca5525c35dcaf3185a,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",false,0,Inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,178,STORE_CARRIED_TOOL,92c25383f6520e18b81d3223070582d030e340a6cf97717f4ba78ae1fc32ed4a,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,179,INSPECT_NEAREST_COOLANT,c562adfc60f2a7735f10893daf05ef1e1017718af74788897e28c2765c040d87,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",false,0,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,179,INSPECT_VALVE7_WITH_ALTERNATE,205727e0acc0560c0d55725ea15c835f9675832a0b2690cab1f18411063ce070,NONE,0,[],[],true,1,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,179,REACH_PUMP2_WITH_RECHARGE,d9399a9acfa039bdc789fbaf74ac9bb155bf3ef66fec5345450d35ae98f873fc,NONE,0,[],[],false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,179,REPLAN_ON_RESTRICTION,a10fe2eb86cde3bb6c324de83289f8fe93905d6f0034035c7037d01c07192de2,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",false,0,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,179,STORE_CARRIED_TOOL,d4a880019e8602851ae5083b0ba33bce2f2c826e2bebbeae5e8194ed399b5f46,NONE,0,[],[],false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,180,INSPECT_NEAREST_COOLANT,534a383eda77a5968ab52e8c76072555fce3175ab3e694d81b51e416363fe324,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",false,0,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,180,INSPECT_VALVE7_WITH_ALTERNATE,7a221e34ce123c6d54a969a5d94d4d83b9a55ac4881150eeb1b2b518f72d35bd,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",true,1,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,180,REACH_PUMP2_WITH_RECHARGE,4fdc881b6d1282830ee768f203fa9419c6c6ab150c19ecd1570735563a27b8e2,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,180,REPLAN_ON_RESTRICTION,e0430bd6deeaff7dd3ab57f2bb6de4dfe73ca9288b674fb3f4fba219a7b1fed5,INSTRUCTION_CHANGED+ROOM_RESTRICTED,2,"[""INSTRUCTION_CHANGED"",""ROOM_RESTRICTED""]","[""AVOID_ROOM:ElectricalRoom"",""RESTRICTED""]",true,1,Inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,180,STORE_CARRIED_TOOL,ae3e157b5b774aa09e2e2a56e9c10b10ac7fd7f0321c3e646b83252b4a671e43,INSTRUCTION_CHANGED+ROUTE_BLOCKED,2,"[""ROUTE_BLOCKED"",""INSTRUCTION_CHANGED""]","[""UNAVAILABLE"",""AVOID_ROOM:ElectricalRoom""]",true,1,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,181,INSPECT_NEAREST_COOLANT,ecce291b8f252d9be21e26e36e18c2ee8b760c59546c968f64534547f3327f46,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",false,0,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,181,INSPECT_VALVE7_WITH_ALTERNATE,8e19ff07d6b933644ff0063be22f62fcb0ef131584f4b7e97fdbae79397d9d4a,NONE,0,[],[],false,0,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,181,REACH_PUMP2_WITH_RECHARGE,9766574d3ca5495199e834bef2a188b30429a7c6364f5d4f07c8d8d792db6c69,NONE,0,[],[],true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,181,REPLAN_ON_RESTRICTION,abf2dbc61f5d587958e2e1398f7914227685bb5c07e511e09282729f87eb76f8,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",false,0,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,181,STORE_CARRIED_TOOL,17ba4264b17dae95045b4902e5418fc6edc09a575ec5380fd33562f3997d80f3,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,182,INSPECT_NEAREST_COOLANT,fdc1eebfb5dd19cdc0f9d7e164934768bccceb4b1bced66eb533afcaffeef75d,NONE,0,[],[],false,0,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,182,INSPECT_VALVE7_WITH_ALTERNATE,521153f24c9b3e6ea9d427af594df2472bc13eef2c32ee790dcf100c6b9c5427,NONE,0,[],[],true,1,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,182,REACH_PUMP2_WITH_RECHARGE,148a9254fce66a639d4847a4dbe34d1bc845fd2ceafe93c610b38384a38454a1,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,182,REPLAN_ON_RESTRICTION,14ef2e9f1a6f80fdd6b1580def9f1d493a55f04617ff72074937fce6ed70aee3,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",false,0,Inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,182,STORE_CARRIED_TOOL,eb473523b8e5fce1846d0ff9fe481bc9b3bc76dd38eb11a2dd88d95e2638325e,NONE,0,[],[],true,1,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,183,INSPECT_NEAREST_COOLANT,58aab177d0c2c7eaad0351dc6be8f763375d30f364caeb877b8caa491d1fe047,NONE,0,[],[],false,0,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,183,INSPECT_VALVE7_WITH_ALTERNATE,fcc3a52c4f2825b9344bbb53cb5653e8acec8b1086b893fd57d5d73f677913e0,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",false,0,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,183,REACH_PUMP2_WITH_RECHARGE,15c433ac03740d1691a923783c64d89b6010569d0adada6a0eca35d4e9477e15,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,183,REPLAN_ON_RESTRICTION,9c5f55ac046cc18ecab1a9446ae2c65492d36021890f1563a69fdcd8a885171c,ROOM_RESTRICTED+ROUTE_BLOCKED,2,"[""ROUTE_BLOCKED"",""ROOM_RESTRICTED""]","[""UNAVAILABLE"",""RESTRICTED""]",true,1,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,183,STORE_CARRIED_TOOL,d2f4e3d2adcfd668a2ed5847e859b6a53e4a6266acc4697aa66f0d05bde3e396,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,184,INSPECT_NEAREST_COOLANT,0dd118590fd93adc0c59dfa3a9b2ac837939fd878b525e688bf15720f95ed8c0,NONE,0,[],[],false,0,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,184,INSPECT_VALVE7_WITH_ALTERNATE,fc05a65f195e00058a91f0c3d5aac6101905a557a899f63feb50615456d56f3e,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,184,REACH_PUMP2_WITH_RECHARGE,2a5ec66df37ce19ab64c25f464a4dc1ec09ab6420efa75e884839bb8599c82ef,NONE,0,[],[],true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,184,REPLAN_ON_RESTRICTION,b53fd4cd3987c5108cba54d0fc04512e6d186924b2087be324f50f683fc9ca69,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",true,1,Inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,184,STORE_CARRIED_TOOL,9c8c6ca19fed332ee7cb6af01ab0d13008435ff54d7ffe72bd57f5aae36e963a,NONE,0,[],[],false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,185,INSPECT_NEAREST_COOLANT,1c655cad6c97fde9ad0c5a8475b16b28a3d4d6128b543087853b6b90fc242f44,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",true,1,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,185,INSPECT_VALVE7_WITH_ALTERNATE,1d0effd329f88c87f4752472d347c3c561aa31840882626ec8794e92962c99d5,INSTRUCTION_CHANGED+ROUTE_BLOCKED,2,"[""ROUTE_BLOCKED"",""INSTRUCTION_CHANGED""]","[""UNAVAILABLE"",""AVOID_ROOM:ElectricalRoom""]",false,0,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,185,REACH_PUMP2_WITH_RECHARGE,2b880ea88a1a0755e79953909e7806fbebd77264a2f82d55479d2903f1f2c1c9,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,185,REPLAN_ON_RESTRICTION,2a68018c0e63640c9c6ad2a8f25367250f5d8ddb582ce680941d87c0ea969ef4,INSTRUCTION_CHANGED+ROOM_RESTRICTED,2,"[""INSTRUCTION_CHANGED"",""ROOM_RESTRICTED""]","[""AVOID_ROOM:ElectricalRoom"",""RESTRICTED""]",true,1,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,185,STORE_CARRIED_TOOL,e4ff9906a4665a968ec0b16dc2f31ff5b7547ef2d21e64981f57848908d0a369,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",true,1,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,186,INSPECT_NEAREST_COOLANT,d43ec4cbdf3e6bbe11c20117c51d1b00242e770801b88b26dca3f5d624ecfb3e,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",false,0,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,186,INSPECT_VALVE7_WITH_ALTERNATE,06937aa900f07de71be9b28b590cc4985aa93d8edca6b80ce95c42a093e984a6,NONE,0,[],[],true,2,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,186,REACH_PUMP2_WITH_RECHARGE,3932a59e7a09b72101f60c28005345b32121297cb03382bdad4af5bbe7476b15,NONE,0,[],[],true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,186,REPLAN_ON_RESTRICTION,95b9c24c631c8cc669f36360647ab794fea63f6dcfffd5929af4b51b56abac59,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",true,1,Inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,186,STORE_CARRIED_TOOL,6666eb0931828107198322f6b72040ee9ceaf64851dd5db21b6c69e7bdcb6d5e,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,187,INSPECT_NEAREST_COOLANT,765ee66369fa4d4a30b2aa2fe5ef62ffb54ff7ffa1c0f181210832b62d9a654c,NONE,0,[],[],false,0,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,187,INSPECT_VALVE7_WITH_ALTERNATE,e20198a2a4227404ffc0135664d97af82887c7d744ca240787ecebc81dca43d4,NONE,0,[],[],false,0,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,187,REACH_PUMP2_WITH_RECHARGE,7ba29ba3ce7ce6a9d077f1a465bed2a544cd2f635d7c423627067461e264e348,NONE,0,[],[],false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,187,REPLAN_ON_RESTRICTION,91801b59d29f568001e35dbda799300be21506bd079501e445e8c9c8672a9fc6,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",true,1,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,187,STORE_CARRIED_TOOL,8c0d880ebd3765372c3b94e0e06320a6763551e4bbc44821cc531860fe4cbc88,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,188,INSPECT_NEAREST_COOLANT,00a2931128e22323af321f33c0080e775ded1a9a02189dc6fe35fb9e3a70f005,NONE,0,[],[],false,0,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,188,INSPECT_VALVE7_WITH_ALTERNATE,a75eb2d37d6462f4ba1ee11e290f7d98e8b05edfd7ada2ee45604821c3e25a3f,NONE,0,[],[],false,0,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,188,REACH_PUMP2_WITH_RECHARGE,8b92e039a5f8a18abb5168bd29266e0cfe7ba8795394696af723acaee32eb473,NONE,0,[],[],true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,188,REPLAN_ON_RESTRICTION,abbeab7e0d9ea93ae436887bc2da8ba7641337c79d021c632f9ea3de0139e6ac,ROOM_RESTRICTED+ROUTE_BLOCKED,2,"[""ROUTE_BLOCKED"",""ROOM_RESTRICTED""]","[""UNAVAILABLE"",""RESTRICTED""]",true,1,Inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,188,STORE_CARRIED_TOOL,c85eccb27bcf9aa9247dda4b6eb139646d0f33384ffd63153dafa40faeff93b3,NONE,0,[],[],true,1,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,189,INSPECT_NEAREST_COOLANT,0b78c7a4fc28d7950b2e0a0169f5cff61cf0ac5fa9328af05b91983a951b54f7,NONE,0,[],[],false,0,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,189,INSPECT_VALVE7_WITH_ALTERNATE,214309691800a492cfacb06540f66f9a0ba4d6b7dbb47be635de78708c7a113e,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",false,0,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,189,REACH_PUMP2_WITH_RECHARGE,67b69d4cd6d5fbe43e555106358cc349da1c0656859dc9ff3d993cf919042ad5,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,2,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,189,REPLAN_ON_RESTRICTION,23a964466416ac6d8703375fc9659642c8a294fb86abed6061bf2ae8501598c4,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",true,1,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,189,STORE_CARRIED_TOOL,feec4214c072182b72df2ceff90b19f684e9b4983866e833e20f51fd74fbd688,NONE,0,[],[],true,1,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,190,INSPECT_NEAREST_COOLANT,b1d8cacd2449bf03cac08c66df71b20e64efe881a089adc08320a56a409245d7,INSTRUCTION_CHANGED+ROUTE_BLOCKED,2,"[""ROUTE_BLOCKED"",""INSTRUCTION_CHANGED""]","[""UNAVAILABLE"",""AVOID_ROOM:ElectricalRoom""]",false,0,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,190,INSPECT_VALVE7_WITH_ALTERNATE,fc2cb2fa452e8b8025377f0bfced4450973d7a862979dd8b38d7c517bdbff662,INSTRUCTION_CHANGED+ROUTE_BLOCKED,2,"[""ROUTE_BLOCKED"",""INSTRUCTION_CHANGED""]","[""UNAVAILABLE"",""AVOID_ROOM:ElectricalRoom""]",false,0,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,190,REACH_PUMP2_WITH_RECHARGE,d9bbfb31b9828b21725f949c46537bdd829228ab8be24c88e2af1722e2205480,INSTRUCTION_CHANGED+ROUTE_BLOCKED,2,"[""ROUTE_BLOCKED"",""INSTRUCTION_CHANGED""]","[""UNAVAILABLE"",""AVOID_ROOM:ElectricalRoom""]",true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,190,REPLAN_ON_RESTRICTION,7e5a6282f8d220598cebc92362757d5e1007ddd38e66ce58bb7c546c1ad590e6,INSTRUCTION_CHANGED+ROOM_RESTRICTED,2,"[""INSTRUCTION_CHANGED"",""ROOM_RESTRICTED""]","[""AVOID_ROOM:ElectricalRoom"",""RESTRICTED""]",false,0,Inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,190,STORE_CARRIED_TOOL,3abb085627bfee35224df6968f7e18c499afc50bdbde64dc15527bb64d58f9cf,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,191,INSPECT_NEAREST_COOLANT,08a6b569bc92ca335c36230cab42da1d2e1d49848ed3df4b6533c637d0db1439,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,191,INSPECT_VALVE7_WITH_ALTERNATE,ba5428ea3722de2b4df80e46eef9266bb7ac0f76f9f918fb2f2760e13f2ce71b,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,191,REACH_PUMP2_WITH_RECHARGE,1648ae307b140a7cf9024aa43e95303d44745bbea6d5133bdafcde1fa8c06033,NONE,0,[],[],false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,191,REPLAN_ON_RESTRICTION,1a3fe356c2132d1adb9101a4554b30ecdfbe35bdd49d0ea523bdac06736ebcf4,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",true,1,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,191,STORE_CARRIED_TOOL,061e38f7b25044fbebcf238167212ddc2c7fb8c435dd0727634f6db7789db587,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,192,INSPECT_NEAREST_COOLANT,b149f1ed1d94f736e40c17aa21f07aef17152e04a444dcafc87ec39176b6ed60,NONE,0,[],[],false,0,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,192,INSPECT_VALVE7_WITH_ALTERNATE,329ae400a303e69832398e746164541472f4aa3f3d87c73e5a4562ce748c4ece,NONE,0,[],[],false,0,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,192,REACH_PUMP2_WITH_RECHARGE,7f5db59853f2cdb0f283f0c216ad5bf4c90b326eaad62fa0b3ee903992900378,NONE,0,[],[],false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,192,REPLAN_ON_RESTRICTION,18e46b238add9c09cabbc5d421166872568aad2c0e2217f31d6f183965b0371c,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",true,2,Inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,192,STORE_CARRIED_TOOL,2c50f8096fdf654b103171dd6d3c3665bf18b864b462d6a48f9677eb0798d5e9,NONE,0,[],[],false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,193,INSPECT_NEAREST_COOLANT,b721f9730286bae9e390b3a77ce61b7b87056c237e52d43474be48b99836f47f,NONE,0,[],[],false,0,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,193,INSPECT_VALVE7_WITH_ALTERNATE,b231483ff33b32c94fe8bd412af73e7bfa3d2b6a001c57f015a59f2c545cdd95,NONE,0,[],[],false,0,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,193,REACH_PUMP2_WITH_RECHARGE,4b1fc7f843da5ef90edef4a56d3ddc226a68dbe7c0834e481d6ac898ef70d2a1,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,193,REPLAN_ON_RESTRICTION,473cb2998873463a3c45664bdf3a7fd653617670de0994ad23f064a6b74a4060,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",true,1,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,193,STORE_CARRIED_TOOL,0345b91fa702d7aaad3bfa8c6a96a3945e815fd76e859d19a701055d95d5d170,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,194,INSPECT_NEAREST_COOLANT,b3d41ce067bbdc4d07e75e0014b779b9d525770682a6db88cf4468a2e754d12c,NONE,0,[],[],false,0,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,194,INSPECT_VALVE7_WITH_ALTERNATE,8ea649983b7986d44b0120a1604b8f69c5fe7d1a7eaeebfbca3106a0a21a8ee7,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,194,REACH_PUMP2_WITH_RECHARGE,7c71d2046d0fed303cf1b3090a3475ed907665628a8e6c5494e2f24e2b926842,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,194,REPLAN_ON_RESTRICTION,c3615220d2b8afb59cb285061c44213eb50a9a08529cbd1dd33c9a687d4cbb88,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",false,0,Inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
